user_0079,query_3226,0.51
user_0007,query_3525,0.75
user_0288,query_0357,0.18
user_0371,query_2867,0.07
user_0464,query_4184,0.44
user_0417,query_0146,0.72
user_0306,query_2779,0.07
user_0323,query_3459,0.93
user_0386,query_1679,0.4
user_0148,query_3189,0.16
user_0278,query_4562,0.48
user_0087,query_1332,0.33
user_0433,query_2569,0.79
user_0291,query_1062,0.01
user_0035,query_0575,0.05
user_0064,query_3442,0.35
user_0281,query_3766,0.27
user_0320,query_4383,0.61
user_0269,query_4028,0.59
user_0291,query_0075,0.65
user_0013,query_0958,0.48
user_0289,query_4984,0.93
user_0018,query_1607,0.73
user_0093,query_4795,0.2
user_0022,query_4564,0.22
user_0294,query_2811,0.74
user_0071,query_3934,0.42
user_0195,query_2067,0.06
user_0335,query_3544,0.51
user_0029,query_1901,0.54
user_0315,query_2060,0.48
user_0298,query_0050,0.08
user_0261,query_3647,0.0
user_0462,query_4196,0.87
user_0245,query_1298,0.51
user_0260,query_3077,0.54
user_0314,query_4971,0.46
user_0364,query_0398,0.5
user_0272,query_1523,0.26
user_0259,query_2897,0.93
user_0130,query_3828,0.01
user_0091,query_2892,0.06
user_0071,query_1944,0.93
user_0256,query_0522,0.8
user_0384,query_2406,0.32
user_0223,query_2144,0.55
user_0270,query_2501,0.24
user_0459,query_4000,0.73
user_0333,query_4821,0.52
user_0294,query_1130,0.01
user_0476,query_1699,0.34
user_0496,query_0383,0.57
user_0268,query_1078,0.23
user_0327,query_3805,0.54
user_0105,query_0205,0.04
user_0434,query_1919,0.11
user_0192,query_0747,0.58
user_0377,query_1202,0.4
user_0148,query_2044,0.44
user_0465,query_4970,0.0
user_0075,query_2112,0.27
user_0431,query_4959,0.18
user_0119,query_4825,0.71
user_0106,query_2894,0.71
user_0027,query_2612,0.95
user_0003,query_4711,0.94
user_0101,query_4544,0.92
user_0233,query_1863,0.87
user_0113,query_1748,0.23
user_0158,query_1632,0.17
user_0175,query_3467,0.33
user_0352,query_4058,0.47
user_0495,query_4812,0.87
user_0088,query_4183,0.12
user_0035,query_2320,0.51
user_0044,query_1582,0.28
user_0300,query_3356,0.83
user_0395,query_2207,0.79
user_0416,query_1545,0.27
user_0122,query_2079,0.36
user_0409,query_3352,0.93
user_0410,query_0750,0.76
user_0455,query_0031,0.76
user_0235,query_0116,0.37
user_0229,query_1760,0.74
user_0417,query_2560,0.31
user_0326,query_0688,0.27
user_0021,query_3269,0.27
user_0004,query_1672,0.71
user_0400,query_4745,0.43
user_0292,query_2992,0.05
user_0222,query_0633,0.34
user_0012,query_0125,0.42
user_0329,query_2736,0.95
user_0498,query_3102,0.31
user_0354,query_1695,0.46
user_0396,query_0071,0.61
user_0246,query_3706,0.87
user_0256,query_4431,0.82
user_0267,query_0946,0.31
user_0301,query_3508,0.6
user_0434,query_4212,0.85
user_0368,query_3315,0.94
user_0003,query_2886,0.31
user_0264,query_0761,0.41
user_0145,query_2670,0.4
user_0213,query_2986,0.8
user_0212,query_3268,0.11
user_0192,query_4238,0.58
user_0117,query_2600,0.83
user_0047,query_3181,0.1
user_0024,query_4425,0.13
user_0467,query_0289,0.68
user_0454,query_2035,0.59
user_0349,query_2880,0.53
user_0281,query_1141,0.53
user_0251,query_2222,0.81
user_0497,query_4200,0.6
user_0034,query_1527,0.99
user_0204,query_4914,0.91
user_0042,query_0720,0.95
user_0175,query_2690,0.31
user_0306,query_1144,0.71
user_0104,query_0721,0.48
user_0444,query_1231,0.55
user_0473,query_0026,0.91
user_0492,query_3771,1.0
user_0488,query_2344,0.89
user_0363,query_2649,0.47
user_0433,query_2183,0.2
user_0156,query_3484,0.76
user_0231,query_2536,0.78
user_0294,query_1330,0.94
user_0418,query_1756,0.09
user_0354,query_0913,0.63
user_0160,query_3278,0.47
user_0305,query_0092,0.58
user_0408,query_1615,0.49
user_0122,query_1244,0.82
user_0139,query_1465,0.17
user_0179,query_3543,0.88
user_0290,query_4480,0.4
user_0202,query_3008,0.55
user_0061,query_0747,0.43
user_0134,query_4197,0.49
user_0474,query_4085,0.59
user_0486,query_1860,0.82
user_0011,query_1149,0.16
user_0477,query_4030,0.31
user_0489,query_3055,0.89
user_0380,query_1736,0.48
user_0324,query_0039,0.14
user_0352,query_3476,0.05
user_0176,query_0811,0.25
user_0062,query_0337,0.93
user_0349,query_3137,0.57
user_0347,query_4490,0.82
user_0083,query_4379,0.17
user_0437,query_1639,0.42
user_0094,query_2927,0.67
user_0442,query_0659,0.16
user_0377,query_4051,0.47
user_0495,query_2854,0.26
user_0487,query_2959,0.27
user_0074,query_2221,0.06
user_0204,query_0547,0.91
user_0310,query_4005,0.02
user_0320,query_0170,0.96
user_0244,query_0987,0.07
user_0289,query_3402,0.13
user_0414,query_4016,0.5
user_0082,query_2406,0.21
user_0360,query_3505,0.29
user_0301,query_4507,0.42
user_0486,query_2034,0.76
user_0019,query_2436,0.53
user_0276,query_4489,0.52
user_0443,query_4754,0.48
user_0454,query_2055,0.1
user_0410,query_0852,0.65
user_0066,query_4441,0.46
user_0401,query_0748,0.65
user_0194,query_2155,0.13
user_0057,query_1333,0.03
user_0327,query_4988,0.27
user_0186,query_1139,0.65
user_0270,query_2157,0.12
user_0075,query_3036,0.85
user_0194,query_4023,0.01
user_0180,query_1125,0.17
user_0116,query_3547,0.82
user_0495,query_3183,0.15
user_0096,query_4137,0.19
user_0417,query_0309,0.77
user_0045,query_0832,0.11
user_0404,query_1109,0.61
user_0100,query_1642,0.32
user_0483,query_3729,0.18
user_0472,query_1591,0.83
user_0496,query_1184,0.46
user_0253,query_4304,0.91
user_0499,query_1056,0.46
user_0251,query_2319,0.93
user_0194,query_2312,0.64
user_0075,query_4411,0.85
user_0164,query_2949,0.53
user_0485,query_1640,0.77
user_0376,query_2181,0.44
user_0087,query_2075,0.43
user_0215,query_0928,0.54
user_0184,query_0744,0.69
user_0486,query_3772,0.62
user_0244,query_4586,0.77
user_0237,query_1734,0.2
user_0163,query_3043,0.58
user_0068,query_2003,0.6
user_0230,query_0437,0.46
user_0467,query_3615,0.78
user_0392,query_2833,0.39
user_0255,query_4517,0.27
user_0085,query_4816,0.14
user_0054,query_4237,0.64
user_0211,query_1405,0.36
user_0170,query_2326,0.94
user_0026,query_1566,0.47
user_0299,query_1011,0.85
user_0371,query_4104,0.58
user_0425,query_0375,0.98
user_0269,query_1314,0.49
user_0478,query_0696,0.22
user_0280,query_4870,0.46
user_0273,query_1422,0.33
user_0390,query_0722,0.12
user_0349,query_4274,0.43
user_0326,query_0611,0.09
user_0101,query_2826,0.57
user_0447,query_1323,0.84
user_0499,query_0947,0.72
user_0100,query_3736,0.75
user_0274,query_0656,0.63
user_0080,query_1644,0.1
user_0366,query_2958,0.01
user_0205,query_3688,0.74
user_0444,query_3255,0.22
user_0330,query_4448,0.25
user_0217,query_3228,0.69
user_0198,query_3888,0.55
user_0096,query_3183,0.5
user_0359,query_1248,0.98
user_0003,query_4688,0.64
user_0289,query_3690,0.55
user_0038,query_4068,0.24
user_0116,query_2861,0.14
user_0493,query_3361,0.94
user_0384,query_1782,0.36
user_0263,query_1439,0.66
user_0202,query_4270,0.42
user_0162,query_0269,0.45
user_0334,query_4116,0.37
user_0435,query_0119,0.28
user_0277,query_4048,0.78
user_0252,query_2499,0.99
user_0473,query_2417,0.47
user_0074,query_4316,0.62
user_0142,query_4273,0.18
user_0227,query_1687,0.38
user_0340,query_1165,0.05
user_0376,query_4239,0.81
user_0379,query_4670,0.83
user_0293,query_4048,0.7
user_0348,query_4078,0.72
user_0371,query_1540,0.02
user_0330,query_0879,0.87
user_0082,query_0637,0.58
user_0452,query_3387,0.28
user_0070,query_0438,0.0
user_0174,query_2387,0.77
user_0385,query_2864,0.99
user_0285,query_4081,0.5
user_0320,query_3851,0.96
user_0299,query_0993,0.27
user_0206,query_1915,0.62
user_0016,query_2013,0.77
user_0293,query_1459,0.83
user_0377,query_2273,0.17
user_0054,query_1645,0.99
user_0073,query_0649,0.79
user_0303,query_0132,0.81
user_0388,query_1437,0.44
user_0282,query_3428,0.39
user_0493,query_3314,0.75
user_0059,query_1705,0.01
user_0125,query_1536,0.74
user_0067,query_0983,0.55
user_0321,query_2341,0.96
user_0281,query_4846,0.38
user_0170,query_0790,0.47
user_0158,query_3462,0.25
user_0210,query_1593,0.85
user_0323,query_1500,0.51
user_0309,query_3045,0.4
user_0476,query_3270,0.1
user_0111,query_0518,0.04
user_0079,query_1944,0.15
user_0339,query_4340,0.91
user_0458,query_3248,0.5
user_0260,query_0257,0.21
user_0159,query_1746,0.65
user_0424,query_2148,0.45
user_0381,query_4836,0.45
user_0012,query_3492,0.82
user_0251,query_1037,0.77
user_0229,query_4074,0.2
user_0366,query_2514,0.84
user_0260,query_4533,0.27
user_0007,query_4668,0.51
user_0021,query_2434,0.68
user_0388,query_3731,0.44
user_0435,query_1172,0.89
user_0291,query_4881,0.54
user_0046,query_3989,0.76
user_0374,query_2372,0.06
user_0403,query_1217,0.61
user_0297,query_2413,0.08
user_0350,query_0193,0.93
user_0120,query_2905,0.86
user_0022,query_4551,0.98
user_0481,query_1956,0.2
user_0403,query_3472,0.14
user_0447,query_1908,0.02
user_0152,query_3483,0.49
user_0432,query_1507,0.15
user_0463,query_1423,0.74
user_0090,query_1598,0.71
user_0179,query_3256,0.39
user_0277,query_2008,0.5
user_0116,query_2221,0.35
user_0283,query_1337,0.65
user_0304,query_3178,0.66
user_0240,query_0982,0.87
user_0312,query_3047,0.16
user_0484,query_3096,0.06
user_0306,query_4949,0.27
user_0295,query_3390,0.69
user_0222,query_3980,0.73
user_0325,query_1651,0.98
user_0200,query_1484,0.13
user_0064,query_4465,0.89
user_0091,query_4887,0.11
user_0445,query_0033,0.58
user_0299,query_2734,0.61
user_0251,query_1761,0.29
user_0039,query_3397,0.51
user_0445,query_0464,0.1
user_0196,query_2916,0.73
user_0391,query_2081,0.02
user_0493,query_0027,0.83
user_0022,query_0835,0.27
user_0066,query_3724,0.78
user_0192,query_0399,0.06
user_0132,query_1892,0.49
user_0157,query_3593,0.32
user_0142,query_3261,0.62
user_0259,query_1363,0.83
user_0129,query_3022,0.36
user_0078,query_4234,0.45
user_0272,query_4446,0.79
user_0425,query_4233,0.05
user_0255,query_2252,0.44
user_0036,query_0166,0.08
user_0175,query_3292,0.18
user_0011,query_0165,0.61
user_0009,query_3682,0.3
user_0017,query_1186,0.87
user_0263,query_0175,0.08
user_0202,query_4145,0.68
user_0015,query_0392,0.03
user_0355,query_4672,0.4
user_0365,query_4503,0.18
user_0489,query_3765,0.77
user_0250,query_3582,0.46
user_0089,query_4087,0.21
user_0284,query_0430,0.53
user_0251,query_4335,0.89
user_0251,query_3093,0.55
user_0309,query_0965,0.29
user_0015,query_2232,0.16
user_0177,query_1105,0.15
user_0227,query_3429,0.63
user_0106,query_2125,0.41
user_0339,query_1315,0.35
user_0061,query_4383,0.25
user_0448,query_3837,0.75
user_0473,query_2526,0.96
user_0442,query_0424,0.6
user_0117,query_4323,0.58
user_0276,query_4266,0.55
user_0417,query_1322,0.05
user_0368,query_4939,0.0
user_0253,query_3694,0.59
user_0200,query_4975,0.76
user_0066,query_0482,0.62
user_0352,query_3625,0.38
user_0302,query_4372,0.26
user_0453,query_1463,0.2
user_0441,query_4209,0.99
user_0299,query_4196,0.0
user_0325,query_3491,0.4
user_0412,query_2879,0.91
user_0181,query_1164,0.2
user_0347,query_2067,0.6
user_0267,query_4793,0.76
user_0259,query_0898,0.39
user_0153,query_3478,0.73
user_0295,query_0334,0.83
user_0271,query_1210,0.22
user_0416,query_1092,0.5
user_0079,query_4245,0.86
user_0129,query_4421,0.66
user_0376,query_2360,0.94
user_0273,query_1157,0.1
user_0248,query_4434,0.76
user_0190,query_3214,0.51
user_0067,query_4042,0.89
user_0195,query_3388,0.66
user_0229,query_4082,0.66
user_0219,query_3965,0.11
user_0463,query_3884,0.99
user_0491,query_1435,0.19
user_0355,query_3815,0.53
user_0156,query_1510,0.97
user_0271,query_0036,0.4
user_0457,query_4267,0.36
user_0003,query_3517,0.31
user_0228,query_2141,0.92
user_0052,query_0777,0.12
user_0439,query_2456,0.08
user_0239,query_4320,0.66
user_0344,query_2919,0.22
user_0104,query_4129,0.47
user_0197,query_1229,0.98
user_0437,query_0619,0.61
user_0254,query_1169,0.43
user_0377,query_3529,0.91
user_0097,query_2833,0.93
user_0118,query_3185,0.5
user_0233,query_3807,0.74
user_0382,query_4653,0.47
user_0232,query_3595,0.62
user_0145,query_1583,0.1
user_0354,query_0049,0.9
user_0389,query_3035,0.27
user_0288,query_3869,0.96
user_0214,query_1315,0.47
user_0423,query_0635,0.33
user_0150,query_0258,0.06
user_0197,query_1219,0.01
user_0444,query_1212,0.47
user_0411,query_3041,0.13
user_0190,query_1739,0.49
user_0052,query_0895,0.58
user_0412,query_3812,0.45
user_0195,query_2354,0.37
user_0139,query_3801,0.13
user_0211,query_0500,0.93
user_0168,query_0388,0.66
user_0212,query_4850,0.62
user_0337,query_2092,0.77
user_0273,query_3508,1.0
user_0067,query_1480,0.07
user_0079,query_4325,0.87
user_0411,query_2451,0.86
user_0248,query_0254,0.21
user_0214,query_0254,0.67
user_0417,query_2300,0.82
user_0081,query_3407,0.89
user_0091,query_1501,0.72
user_0350,query_2911,0.64
user_0399,query_3710,0.71
user_0008,query_0095,0.02
user_0094,query_3816,0.68
user_0244,query_0211,0.7
user_0341,query_1270,0.88
user_0126,query_0344,0.77
user_0313,query_3570,0.77
user_0200,query_1136,0.64
user_0498,query_0153,0.43
user_0166,query_0010,0.32
user_0145,query_1668,0.97
user_0358,query_4165,0.39
user_0183,query_4171,0.71
user_0128,query_3309,0.15
user_0416,query_2043,0.64
user_0244,query_0570,0.22
user_0421,query_2164,0.3
user_0499,query_0460,0.59
user_0267,query_4753,0.28
user_0202,query_0673,0.27
user_0482,query_0240,0.64
user_0449,query_0566,0.2
user_0458,query_4927,0.74
user_0083,query_4189,0.22
user_0381,query_0018,0.43
user_0155,query_0082,0.73
user_0055,query_0991,0.52
user_0119,query_0246,0.09
user_0272,query_2003,0.37
user_0202,query_2004,0.44
user_0289,query_2716,0.19
user_0313,query_1288,0.49
user_0260,query_3323,0.07
user_0391,query_1798,0.03
user_0339,query_3987,0.57
user_0182,query_1210,0.29
user_0068,query_3207,0.18
user_0078,query_0470,0.93
user_0193,query_2396,0.76
user_0052,query_0365,0.79
user_0324,query_2408,0.62
user_0153,query_2032,0.48
user_0385,query_2542,0.69
user_0317,query_4247,0.72
user_0255,query_2628,0.91
user_0052,query_3971,0.16
user_0291,query_0662,0.75
user_0167,query_3647,0.09
user_0309,query_0350,0.92
user_0282,query_4337,1.0
user_0075,query_2979,0.35
user_0290,query_3786,0.57
user_0409,query_0478,0.98
user_0179,query_3296,0.41
user_0400,query_0110,0.08
user_0109,query_1737,0.93
user_0227,query_4773,0.84
user_0458,query_2661,0.49
user_0069,query_3757,0.01
user_0111,query_2243,0.57
user_0239,query_1223,0.52
user_0221,query_2787,0.18
user_0276,query_1431,0.17
user_0124,query_2869,0.88
user_0399,query_2173,0.22
user_0384,query_0662,0.99
user_0057,query_1097,0.87
user_0335,query_4465,0.93
user_0299,query_2215,0.78
user_0303,query_0665,0.46
user_0488,query_0163,0.34
user_0296,query_1517,0.44
user_0374,query_0277,0.53
user_0317,query_0512,0.19
user_0496,query_1469,0.47
user_0414,query_2172,0.66
user_0298,query_4996,0.49
user_0127,query_1124,0.41
user_0415,query_4462,0.26
user_0007,query_2117,0.01
user_0217,query_4481,0.55
user_0315,query_1771,0.02
user_0143,query_3304,0.27
user_0212,query_0595,0.18
user_0148,query_1471,0.86
user_0196,query_1316,0.94
user_0245,query_2439,0.17
user_0288,query_0689,0.97
user_0206,query_2085,0.58
user_0267,query_1798,0.35
user_0161,query_4929,0.62
user_0073,query_4519,0.27
user_0039,query_3474,0.28
user_0036,query_3058,0.44
user_0089,query_1182,0.89
user_0487,query_4318,0.39
user_0026,query_2613,0.44
user_0334,query_3728,0.37
user_0088,query_1992,0.84
user_0266,query_4187,0.1
user_0400,query_2454,0.99
user_0088,query_1465,0.83
user_0316,query_3099,0.25
user_0042,query_0027,0.98
user_0130,query_2774,0.9
user_0016,query_4845,0.63
user_0324,query_3716,0.76
user_0440,query_4337,0.79
user_0145,query_3268,0.0
user_0468,query_1081,0.91
user_0127,query_4414,0.17
user_0077,query_2439,0.03
user_0143,query_4185,0.63
user_0011,query_4036,0.36
user_0443,query_1255,0.68
user_0254,query_0166,0.42
user_0131,query_3870,0.47
user_0354,query_3299,0.08
user_0409,query_0342,0.43
user_0196,query_4725,0.8
user_0260,query_3027,0.84
user_0421,query_1843,0.65
user_0181,query_1570,0.67
user_0121,query_2689,0.78
user_0440,query_3350,0.08
user_0472,query_2582,1.0
user_0313,query_4465,0.76
user_0021,query_4629,0.18
user_0045,query_2839,0.29
user_0244,query_3788,0.2
user_0350,query_1284,0.8
user_0197,query_4321,0.25
user_0420,query_3442,0.75
user_0495,query_4203,0.46
user_0454,query_1539,0.67
user_0352,query_2404,0.31
user_0041,query_2373,0.7
user_0155,query_1250,0.06
user_0003,query_3606,0.47
user_0108,query_4216,0.61
user_0280,query_2728,0.39
user_0192,query_4365,0.91
user_0465,query_2093,0.33
user_0398,query_0791,0.39
user_0344,query_2842,0.5
user_0062,query_1488,0.21
user_0103,query_4254,0.82
user_0290,query_1746,0.77
user_0008,query_4127,0.37
user_0293,query_0054,0.96
user_0421,query_3083,0.98
user_0163,query_4698,0.74
user_0240,query_3011,0.67
user_0383,query_0400,0.63
user_0202,query_4402,0.74
user_0366,query_0639,0.51
user_0183,query_3594,0.61
user_0427,query_4199,0.82
user_0326,query_0066,0.08
user_0428,query_2521,0.25
user_0043,query_0034,0.57
user_0499,query_0528,0.4
user_0495,query_3784,0.02
user_0417,query_4379,0.97
user_0046,query_3783,0.09
user_0443,query_0846,0.38
user_0117,query_4413,0.08
user_0058,query_2201,0.86
user_0114,query_3957,0.8
user_0344,query_1307,0.01
user_0258,query_1659,0.42
user_0091,query_3502,0.82
user_0192,query_2474,0.93
user_0043,query_2785,0.85
user_0417,query_3387,0.45
user_0237,query_2446,0.67
user_0448,query_1747,0.36
user_0256,query_0969,0.78
user_0016,query_4646,0.3
user_0220,query_1750,0.3
user_0279,query_4218,0.36
user_0111,query_1096,0.28
user_0074,query_3215,0.08
user_0279,query_0900,0.2
user_0056,query_3028,0.41
user_0274,query_2721,0.6
user_0444,query_3174,0.99
user_0191,query_0911,0.15
user_0265,query_2987,0.61
user_0302,query_0224,0.74
user_0403,query_4846,0.21
user_0214,query_4053,0.05
user_0306,query_3816,0.2
user_0303,query_0921,0.56
user_0258,query_0998,0.65
user_0319,query_1536,0.12
user_0419,query_2472,0.26
user_0474,query_2840,0.91
user_0447,query_1162,0.15
user_0456,query_1972,0.34
user_0218,query_3965,0.25
user_0108,query_4124,0.93
user_0340,query_4442,0.87
user_0205,query_1353,0.53
user_0482,query_3351,0.14
user_0335,query_0373,0.51
user_0171,query_4031,0.47
user_0191,query_2698,0.61
user_0477,query_1002,0.4
user_0420,query_1142,0.01
user_0030,query_1614,0.69
user_0306,query_3666,0.4
user_0404,query_2184,0.8
user_0215,query_0054,0.17
user_0100,query_1682,0.58
user_0274,query_0967,0.12
user_0347,query_3116,0.34
user_0008,query_0204,0.97
user_0012,query_0978,0.26
user_0233,query_4805,0.92
user_0272,query_1347,0.29
user_0124,query_1797,0.81
user_0428,query_1731,0.05
user_0102,query_3125,0.0
user_0256,query_1250,0.33
user_0402,query_4707,0.51
user_0253,query_2882,0.75
user_0401,query_2759,0.28
user_0075,query_1060,0.83
user_0195,query_0854,0.06
user_0080,query_4611,0.0
user_0420,query_3342,0.03
user_0375,query_1627,0.45
user_0026,query_3755,0.6
user_0494,query_3478,0.98
user_0466,query_2876,0.2
user_0004,query_2613,0.45
user_0405,query_1490,0.57
user_0129,query_4740,0.0
user_0327,query_2590,0.39
user_0184,query_2090,0.96
user_0145,query_1794,0.87
user_0322,query_2177,0.81
user_0005,query_0624,0.36
user_0271,query_4061,0.08
user_0051,query_1876,0.45
user_0398,query_3079,0.79
user_0146,query_1794,0.83
user_0323,query_1279,0.7
user_0331,query_3118,0.58
user_0175,query_2934,0.55
user_0433,query_3661,0.77
user_0300,query_1657,0.57
user_0423,query_2609,0.32
user_0320,query_4746,0.64
user_0362,query_1544,0.58
user_0342,query_0745,0.51
user_0179,query_3246,0.91
user_0359,query_2840,0.65
user_0496,query_1751,0.37
user_0482,query_4563,0.94
user_0145,query_2278,0.74
user_0098,query_2314,0.71
user_0456,query_2430,0.57
user_0258,query_0206,0.19
user_0431,query_4792,0.37
user_0290,query_2512,0.56
user_0400,query_2433,0.68
user_0251,query_2427,0.31
user_0246,query_4429,0.92
user_0062,query_2890,0.55
user_0397,query_2628,0.95
user_0194,query_0477,0.98
user_0260,query_0059,0.51
user_0004,query_3077,0.67
user_0105,query_2287,0.4
user_0153,query_3566,0.5
user_0499,query_0963,0.51
user_0361,query_2779,0.52
user_0187,query_3573,0.94
user_0022,query_1706,0.85
user_0278,query_2228,0.7
user_0426,query_1987,0.07
user_0332,query_3397,0.65
user_0344,query_4194,0.0
user_0209,query_3318,0.69
user_0359,query_1826,0.03
user_0158,query_3637,0.35
user_0195,query_1412,1.0
user_0137,query_0523,0.91
user_0142,query_1598,0.08
user_0248,query_4641,0.83
user_0450,query_3189,0.2
user_0405,query_3014,0.34
user_0116,query_2287,0.29
user_0347,query_1122,0.73
user_0133,query_4784,0.29
user_0434,query_2864,0.99
user_0379,query_3075,0.04
user_0246,query_2398,0.8
user_0234,query_0032,0.54
user_0242,query_4358,0.27
user_0234,query_1800,0.11
user_0122,query_3843,0.45
user_0273,query_2688,0.56
user_0286,query_2452,0.53
user_0053,query_3507,0.06
user_0363,query_0433,0.02
user_0218,query_2644,0.18
user_0061,query_3859,0.84
user_0465,query_4800,0.13
user_0128,query_3243,0.05
user_0005,query_4024,0.51
user_0075,query_1328,0.18
user_0401,query_0158,0.54
user_0027,query_3289,0.39
user_0290,query_3806,0.28
user_0308,query_3929,0.85
user_0314,query_3947,0.41
user_0160,query_4988,0.89
user_0200,query_3149,0.27
user_0193,query_1877,0.46
user_0107,query_2796,0.29
user_0213,query_4491,0.18
user_0079,query_1187,0.07
user_0313,query_3262,0.11
user_0139,query_0470,0.12
user_0153,query_2000,0.87
user_0492,query_0946,0.2
user_0260,query_2703,0.92
user_0444,query_4342,0.89
user_0419,query_1244,0.49
user_0029,query_3496,0.67
user_0028,query_1597,0.49
user_0336,query_1153,0.68
user_0250,query_2710,0.84
user_0448,query_1631,0.03
user_0190,query_2461,0.2
user_0154,query_4510,0.26
user_0039,query_4392,0.24
user_0370,query_0968,0.96
user_0225,query_4804,0.13
user_0406,query_1515,0.73
user_0146,query_3745,0.44
user_0346,query_2189,0.05
user_0098,query_1826,0.22
user_0125,query_2535,0.24
user_0014,query_1705,0.57
user_0211,query_3555,0.39
user_0483,query_1594,0.72
user_0150,query_2802,0.05
user_0193,query_1235,0.28
user_0219,query_2261,0.47
user_0273,query_4397,0.97
user_0213,query_3623,0.27
user_0124,query_1017,0.15
user_0351,query_2478,0.56
user_0156,query_2928,0.61
user_0306,query_4523,0.62
user_0064,query_0864,0.77
user_0277,query_1516,0.52
user_0204,query_2187,0.77
user_0334,query_0638,0.55
user_0019,query_3577,0.85
user_0192,query_2268,0.02
user_0196,query_0929,0.72
user_0271,query_0494,0.16
user_0404,query_3918,0.53
user_0438,query_1996,0.29
user_0483,query_0577,0.69
user_0491,query_4864,0.21
user_0319,query_1585,0.16
user_0023,query_2148,0.67
user_0453,query_3705,0.95
user_0453,query_1699,0.02
user_0107,query_0840,0.92
user_0460,query_1229,0.54
user_0344,query_1641,0.92
user_0469,query_2876,1.0
user_0181,query_1295,0.77
user_0153,query_2927,0.43
user_0273,query_3216,0.85
user_0126,query_2276,0.28
user_0411,query_2835,0.95
user_0364,query_3361,0.07
user_0119,query_3113,0.5
user_0443,query_2522,0.64
user_0100,query_1219,0.74
user_0107,query_1708,0.34
user_0432,query_0450,0.57
user_0154,query_4905,0.98
user_0283,query_0954,0.36
user_0100,query_1921,0.36
user_0395,query_4765,0.83
user_0334,query_3939,0.48
user_0264,query_4435,0.63
user_0402,query_3006,0.05
user_0017,query_0958,0.93
user_0278,query_3866,0.21
user_0396,query_2839,0.82
user_0499,query_2007,0.6
user_0418,query_1815,0.23
user_0350,query_2263,0.81
user_0215,query_4749,0.88
user_0094,query_1282,0.9
user_0386,query_2525,0.02
user_0221,query_0469,0.61
user_0222,query_4015,0.17
user_0227,query_3181,0.3
user_0143,query_1942,0.43
user_0107,query_3164,0.62
user_0101,query_1790,0.33
user_0039,query_4100,0.12
user_0262,query_1527,0.81
user_0020,query_2522,0.43
user_0132,query_4370,0.06
user_0293,query_4633,0.18
user_0446,query_3911,0.55
user_0066,query_3087,0.15
user_0493,query_1840,0.04
user_0411,query_0305,0.21
user_0142,query_2470,0.71
user_0202,query_4658,0.66
user_0115,query_2818,0.22
user_0454,query_1157,0.53
user_0397,query_1380,0.42
user_0366,query_3242,0.43
user_0429,query_4279,0.62
user_0471,query_1833,0.63
user_0099,query_1501,0.13
user_0155,query_4204,0.02
user_0070,query_4933,0.57
user_0229,query_3230,0.45
user_0143,query_4898,0.61
user_0251,query_0770,0.6
user_0326,query_0801,0.75
user_0035,query_4457,0.1
user_0016,query_3306,0.54
user_0049,query_4674,0.73
user_0401,query_2673,0.73
user_0092,query_2583,0.32
user_0050,query_3649,0.16
user_0075,query_3636,0.81
user_0407,query_1732,0.22
user_0488,query_0966,0.38
user_0288,query_2063,0.47
user_0034,query_2329,0.17
user_0228,query_0725,0.17
user_0023,query_1050,0.8
user_0024,query_1951,0.37
user_0275,query_0204,0.63
user_0361,query_1099,0.33
user_0356,query_4893,0.05
user_0389,query_0923,0.6
user_0267,query_1992,0.21
user_0100,query_0550,0.03
user_0109,query_4627,0.37
user_0231,query_0327,0.96
user_0061,query_3967,0.81
user_0433,query_0308,0.67
user_0077,query_3076,0.14
user_0083,query_0687,0.21
user_0476,query_2795,0.95
user_0153,query_2123,0.94
user_0073,query_3421,0.87
user_0121,query_2802,0.8
user_0033,query_1946,0.22
user_0344,query_4165,0.33
user_0250,query_2395,0.52
user_0088,query_2894,0.41
user_0140,query_3454,0.14
user_0371,query_2268,0.26
user_0404,query_0274,0.52
user_0252,query_3732,0.68
user_0073,query_1760,0.41
user_0184,query_4875,0.54
user_0391,query_1903,0.19
user_0459,query_1443,0.26
user_0192,query_2700,0.21
user_0154,query_1800,0.45
user_0275,query_4507,0.98
user_0237,query_0875,0.5
user_0027,query_0495,0.26
user_0354,query_0275,0.76
user_0446,query_1420,0.78
user_0009,query_0511,0.82
user_0480,query_4859,0.26
user_0140,query_3236,0.49
user_0086,query_3911,0.72
user_0304,query_1315,0.28
user_0286,query_4242,0.56
user_0303,query_4629,0.44
user_0201,query_0198,0.75
user_0158,query_0581,0.19
user_0060,query_0808,0.19
user_0054,query_3094,0.17
user_0496,query_2817,0.08
user_0093,query_4477,0.46
user_0179,query_0107,0.52
user_0481,query_1758,0.42
user_0457,query_4852,0.37
user_0024,query_4860,0.37
user_0054,query_2272,0.86
user_0358,query_4569,0.09
user_0288,query_1976,0.45
user_0299,query_0640,0.94
user_0202,query_1446,0.55
user_0417,query_4845,0.41
user_0450,query_2125,0.71
user_0467,query_1169,0.28
user_0479,query_2175,0.74
user_0378,query_4719,0.79
user_0459,query_0084,0.61
user_0193,query_4488,0.78
user_0195,query_4361,0.21
user_0461,query_2537,0.47
user_0429,query_3127,0.85
user_0245,query_1622,0.05
user_0479,query_2146,0.55
user_0152,query_4249,0.67
user_0087,query_4996,0.0
user_0315,query_2736,0.26
